user,category,city,post,time,link
5175800000,w4m,Los Angeles,Smiles from a red car - w4m,2015-08-16T13:24:00,//palmsprings.craigslist.org/mis/5175767683.html
5175700000,w4m,Los Angeles,looking for lovetohavefun05 - w4m,2015-08-16T13:10:00,//inlandempire.craigslist.org/mis/5175659633.html
5175300000,w4m,Los Angeles,Frito Lay - w4m,2015-08-16T08:49:00,//bakersfield.craigslist.org/mis/5175335309.html
5175100000,w4m,Los Angeles,Bratworks - w4m,2015-08-16T05:25:00,//inlandempire.craigslist.org/mis/5175108523.html
5164900000,w4m,Los Angeles,Missing the Uniform - w4m,2015-08-15T09:02:00,//inlandempire.craigslist.org/mis/5164934457.html
5173800000,w4m,Los Angeles,looking for a donation - w4m,2015-08-15T07:54:00,//palmsprings.craigslist.org/mis/5173822503.html
5173500000,w4m,Los Angeles,Cuddle bear. - w4m,2015-08-15T03:30:00,//bakersfield.craigslist.org/mis/5173546229.html
5173500000,w4m,Los Angeles,I know your out there - w4m,2015-08-14T22:03:00,//inlandempire.craigslist.org/mis/5173457754.html
5172700000,w4m,Los Angeles,Looking for Mike T. - w4m,2015-08-14T12:02:00,//ventura.craigslist.org/mis/5172704093.html
5171900000,w4m,Los Angeles,Looking for a very old friend from a long time ago!! - w4m,2015-08-14T02:50:00,//orangecounty.craigslist.org/mis/5171943936.html
5171900000,w4m,Los Angeles,Just as long as your smiling - w4m,2015-08-14T01:27:00,//inlandempire.craigslist.org/mis/5171924029.html
5171900000,w4m,Los Angeles,White Dodge Dully - w4m,2015-08-14T01:03:00,//orangecounty.craigslist.org/mis/5171918405.html
5171900000,w4m,Los Angeles,lookin for the biggest hunk on the web - w4m,2015-08-13T23:42:00,//palmsprings.craigslist.org/mis/5171891022.html
5171700000,w4m,Los Angeles,Re: You and I came across eachother.. - w4m,2015-08-13T18:31:00,//bakersfield.craigslist.org/mis/5171662890.html
5170800000,w4m,Los Angeles,gorgeous phone tech - w4m,2015-08-13T09:46:00,//orangecounty.craigslist.org/mis/5170822799.html
5170500000,w4m,Los Angeles,Free of your bullshit - w4m,2015-08-13T06:18:00,//orangecounty.craigslist.org/mis/5170466120.html
5170300000,w4m,Los Angeles,Starbucks on Clinton Keith Rd - w4m,2015-08-12T23:58:00,//inlandempire.craigslist.org/mis/5170294212.html
5170200000,w4m,Los Angeles,Male Worker at Time Warner Cable Store - w4m,2015-08-12T22:02:00,//inlandempire.craigslist.org/mis/5170239283.html
5170200000,w4m,Los Angeles,Peter from Irvine on BBWCupid - w4m,2015-08-12T21:34:00,//orangecounty.craigslist.org/mis/5170224576.html
5170100000,w4m,Los Angeles,zach from okhookup - w4m,2015-08-12T19:01:00,//palmsprings.craigslist.org/mis/5170089795.html
5170100000,w4m,Los Angeles,talked in chat on okhookup - w4m,2015-08-12T18:59:00,//bakersfield.craigslist.org/mis/5170088296.html
5170100000,w4m,Los Angeles,talked on qwikmeet - w4m,2015-08-12T18:48:00,//santabarbara.craigslist.org/mis/5170075453.html
5169600000,w4m,Los Angeles,Seriously seeking timothy Dillon - w4m,2015-08-12T12:53:00,//inlandempire.craigslist.org/mis/5169550745.html
5168800000,w4m,Los Angeles,Not my circus - w4m,2015-08-12T05:49:00,//orangecounty.craigslist.org/mis/5168768769.html
5168500000,w4m,Los Angeles,Coworker - w4m,2015-08-11T20:30:00,//inlandempire.craigslist.org/mis/5168510909.html
5168500000,w4m,Los Angeles,We skated together on Chapman & State College - w4m,2015-08-11T19:31:00,//orangecounty.craigslist.org/mis/5168452852.html
5168300000,w4m,Los Angeles,Brad with white Tacoma about 8 years - w4m,2015-08-11T17:30:00,//inlandempire.craigslist.org/mis/5168303159.html
5156600000,w4m,Los Angeles,Looking for Paul E. Chase - w4m,2015-08-11T11:07:00,//orangecounty.craigslist.org/mis/5156593806.html
5166900000,w4m,Los Angeles,Marco at Walmart - w4m,2015-08-10T22:57:00,//orangecounty.craigslist.org/mis/5166883536.html
5166800000,w4m,Los Angeles,re nightmarez - w4m,2015-08-10T22:04:00,//orangecounty.craigslist.org/mis/5166830806.html
5166800000,w4m,Los Angeles,Newport Beach Taco Bell on coast hwy Guy with 'staff' shirt on - w4m,2015-08-10T20:16:00,//orangecounty.craigslist.org/mis/5166768321.html
5177200000,m4w,Los Angeles,We met in Koreatown 6th&Catalina - m4w,2015-08-17T12:17:00,/lac/mis/5177246313.html
5171000000,m4w,Los Angeles,If you only knew - m4w,2015-08-17T12:09:00,/sfv/mis/5170964657.html
5177200000,m4w,Los Angeles,Misplaced New Yorker - m4w,2015-08-17T12:03:00,/lgb/mis/5177215522.html
5177200000,m4w,Los Angeles,We met in Koreatown 6th&Catalina - m4w,2015-08-17T11:59:00,/lac/mis/5177201181.html
5166200000,m4w,Los Angeles,Desiree? It's Danny - m4w,2015-08-17T11:42:00,/sfv/mis/5166171879.html
5177100000,m4w,Los Angeles,Suzy - m4w,2015-08-17T11:11:00,/lgb/mis/5177136350.html
5177000000,m4w,Los Angeles,Super embarrassed at Mohawk Bend handicapped bathroom lolll - m4w,2015-08-17T11:08:00,/lac/mis/5177034404.html
5176900000,m4w,Los Angeles,"you were wearing a black tank top, O-8 &Sierra hwy. - m4w",2015-08-17T09:08:00,/ant/mis/5176876298.html
5169700000,m4w,Los Angeles,I want to see you to have some fun - m4w,2015-08-17T08:43:00,/lgb/mis/5169704709.html
5176600000,m4w,Los Angeles,WOMAN in black dress - m4w,2015-08-17T06:56:00,/lac/mis/5176625486.html
5176400000,m4w,Los Angeles,Confused - m4w,2015-08-17T02:50:00,/sgv/mis/5176434031.html
5176400000,m4w,Los Angeles,Girl i Saw in Santa Fe Dam - m4w,2015-08-17T01:27:00,/lac/mis/5176420161.html
5176400000,m4w,Los Angeles,Whole Foods Playa Vista - m4w,2015-08-17T01:24:00,/wst/mis/5176419542.html
5176400000,m4w,Los Angeles,Blonde gal in line at D23 - m4w,2015-08-17T01:21:00,/lac/mis/5176418878.html
5176400000,m4w,Los Angeles,"He said you had just moved to LA, via a text from you to him.. - m4w",2015-08-17T00:40:00,/lac/mis/5176408702.html
5176400000,m4w,Los Angeles,Target store - m4w,2015-08-17T00:36:00,/sfv/mis/5176407647.html
5172200000,m4w,Los Angeles,to julia (P) from SSC - m4w,2015-08-16T23:27:00,/wst/mis/5172165148.html
5167600000,m4w,Los Angeles,you open a door and really should've allowed me too. - m4w,2015-08-16T22:55:00,/lgb/mis/5167562516.html
5176400000,m4w,Los Angeles,D you are blind - m4w,2015-08-16T22:48:00,/lgb/mis/5176365070.html
5176400000,m4w,Los Angeles,Brown new zealand designer.(met on the beach ) - m4w,2015-08-16T22:18:00,/ant/mis/5176354810.html
5176300000,m4w,Los Angeles,GRACE FROM WEST COVINA - m4w,2015-08-16T21:33:00,/sgv/mis/5176328930.html
5158800000,m4w,Los Angeles,I Wrote You a Letter That I Will Never Send - m4w,2015-08-16T21:17:00,/lac/mis/5158761371.html
5176300000,m4w,Los Angeles,OkCupid Gardenista - m4w,2015-08-16T19:57:00,/lgb/mis/5176255334.html
5176300000,m4w,Los Angeles,Southwest Flight from LA to San Francisco & back - m4w,2015-08-16T19:52:00,/wst/mis/5176250453.html
5176200000,m4w,Los Angeles,Southwest flight LA to San Francisco & back! - m4w,2015-08-16T19:52:00,/sfv/mis/5176249949.html
5176200000,m4w,Los Angeles,Sunshine! - m4w,2015-08-16T19:06:00,/lac/mis/5176200222.html
5176200000,m4w,Los Angeles,Mom at Pavilion's on Jefferson - m4w,2015-08-16T18:24:00,/wst/mis/5176159462.html
5176200000,m4w,Los Angeles,You are an educator (Professor) - m4w,2015-08-16T18:23:00,/sfv/mis/5176158359.html
5176100000,m4w,Los Angeles,Kimberly G*****n - m4w,2015-08-16T18:04:00,/lgb/mis/5176136807.html
5176100000,m4w,Los Angeles,"Goodbye my love, my soulmate, my all - m4w",2015-08-16T17:58:00,/lgb/mis/5176129003.html
5176100000,m4w,Los Angeles,Yasmine at Wendy's. - m4w,2015-08-16T17:54:00,/sgv/mis/5176092756.html
5176000000,m4w,Los Angeles,English good hearted woman - m4w,2015-08-16T17:07:00,/wst/mis/5176037414.html
5176100000,m4w,Los Angeles,J from upland by walmart...Looking for an old friend - m4w,2015-08-16T17:00:00,/sgv/mis/5176060100.html
5155300000,m4w,Los Angeles,Rivka - m4w,2015-08-16T16:16:00,/lgb/mis/5155263312.html
5175900000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:55:00,/lac/mis/5175947970.html
5152400000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:35:00,/lac/mis/5152399464.html
5166300000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:34:00,/lac/mis/5166294580.html
5137700000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:34:00,/lac/mis/5137667847.html
5140800000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:34:00,/lac/mis/5140806345.html
5144000000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:33:00,/lac/mis/5143966824.html
5156900000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:33:00,/lac/mis/5156918423.html
5134700000,m4w,Los Angeles,Are you my queen - m4w,2015-08-16T15:33:00,/lac/mis/5134730833.html
5175900000,m4w,Los Angeles,Beautiful Smile At Trader Joe's - m4w,2015-08-16T15:14:00,/sgv/mis/5175925987.html
5162400000,4ww,Los Angeles,sexbery .discreted...m4w..37 - m4ww,2015-08-16T14:50:00,/lac/mis/5162387940.html
5175800000,m4w,Los Angeles,Dear S: You are a klutz. - m4w,2015-08-16T14:16:00,/lac/mis/5175818168.html
5175800000,m4w,Los Angeles,Im looking for the Black girl that waived at me at Lucy's - m4w,2015-08-16T13:59:00,/ant/mis/5175821079.html
5175800000,m4w,Los Angeles,11:30 Mass at St. Monica's today - m4w,2015-08-16T13:52:00,/wst/mis/5175810003.html
5175700000,m4w,Los Angeles,You - curly blonde hair Echo Park Rising - m4w,2015-08-16T12:50:00,/lac/mis/5175716813.html
5175700000,m4w,Los Angeles,Looking for a girl I saw at the pier yesterday! - m4w,2015-08-16T12:40:00,/wst/mis/5175701011.html
5153000000,m4w,Los Angeles,Just a Dream(Taker) - m4w,2015-08-16T12:26:00,/wst/mis/5153025016.html
5161700000,m4w,Los Angeles,GLOBAL LEADERSHIP SUMMIT - m4w,2015-08-16T11:14:00,/sfv/mis/5161712340.html
5156400000,m4w,Los Angeles,Looking for Paula Jacquard - m4w,2015-08-16T11:11:00,/wst/mis/5156447503.html
5175500000,m4w,Los Angeles,Uber Ride: Becky to Playa Vista - m4w,2015-08-16T10:43:00,/wst/mis/5175514303.html
5175400000,m4w,Los Angeles,Pierogi - m4w,2015-08-16T09:30:00,/sfv/mis/5175379459.html
5175400000,m4w,Los Angeles,Encountered You in Sprouts Market - m4w,2015-08-16T09:20:00,/lgb/mis/5175383573.html
5175400000,m4w,Los Angeles,Encountered You in Sprouts Market - m4w,2015-08-16T09:20:00,/lgb/mis/5175382488.html
5175400000,m4w,Los Angeles,Encountered You in Sprouts Market - m4w,2015-08-16T09:19:00,/lgb/mis/5175381116.html
5175400000,m4w,Los Angeles,Encountered You in Sprouts Market - m4w,2015-08-16T09:18:00,/lgb/mis/5175380396.html
5144400000,4ww,Los Angeles,sexbery .discreted...m4w..37 - m4ww,2015-08-16T09:11:00,/lac/mis/5144355606.html
5175300000,m4w,Los Angeles,I turned around and there you were. - m4w,2015-08-16T08:35:00,/lac/mis/5175315416.html
5175300000,m4w,Los Angeles,"Kaia at the marijauna dispensary, Alternative Health Services - m4w",2015-08-16T08:19:00,/lac/mis/5175292591.html
5170300000,m4w,Los Angeles,Cougar Wearing Glasses - m4w,2015-08-16T04:45:00,/sfv/mis/5170327558.html
5175100000,m4w,Los Angeles,We met on on set....you couldn't say a word right! - m4w,2015-08-16T04:04:00,/sfv/mis/5175067769.html
5175100000,m4w,Los Angeles,Perfect Girl at The Darkroom... - m4w,2015-08-16T03:38:00,/lac/mis/5175059702.html
5175100000,m4w,Los Angeles,Bungalow Sucks. James Brown Rules. Let's Go to Hollywood Bowl - m4w,2015-08-16T03:20:00,/wst/mis/5175054842.html
5175000000,m4w,Los Angeles,Sprouts 8/15 - m4w,2015-08-16T00:33:00,/wst/mis/5175014062.html
5170100000,m4w,Los Angeles,We Met in Ojai at Meditation Mount U R Lithuanian Blond - m4w,2015-08-15T23:13:00,/wst/mis/5170144228.html
5175000000,m4w,Los Angeles,Starbucks in Torrance on 190 th and normandie ave - m4w,2015-08-15T22:36:00,/wst/mis/5174970260.html
5166500000,m4w,Los Angeles,Starbucks in Torrance on 190th and normandie ave - m4w,2015-08-15T22:13:00,/wst/mis/5166505181.html
5137000000,m4w,Los Angeles,fxxk Bullet from east side Bounty hunter in Watts - m4w,2015-08-15T21:53:00,/lac/mis/5136951355.html
5153900000,m4w,Los Angeles,please no more bathsalt please - m4w,2015-08-15T21:53:00,/lac/mis/5153851636.html
5158600000,m4w,Los Angeles,They guess and called me Sherman when Im a natural floater - m4w,2015-08-15T21:53:00,/lac/mis/5158611962.html
5158600000,m4w,Los Angeles,Hey my body be crying and I dont smoke Sherm =( - m4w,2015-08-15T21:53:00,/lac/mis/5158611582.html
5174900000,m4w,Los Angeles,Your Red Avalanche - m4w,2015-08-15T21:13:00,/lgb/mis/5174924410.html
5174900000,m4w,Los Angeles,Real Food Daily - m4w,2015-08-15T21:00:00,/lac/mis/5174916222.html
5174900000,m4w,Los Angeles,Saw you at homedepot talking about heat - m4w,2015-08-15T19:58:00,/sfv/mis/5174871707.html
5174900000,m4w,Los Angeles,Wendy's girl.. - m4w,2015-08-15T19:34:00,/ant/mis/5174851930.html
5174700000,m4w,Los Angeles,Wally's Cheese Shop - m4w,2015-08-15T17:45:00,/wst/mis/5174735121.html
5158600000,m4w,Los Angeles,Funny hat. Short skirt. Volvo. 99 cent store. Washington BLVD - m4w,2015-08-15T17:20:00,/wst/mis/5158620003.html
5174500000,m4w,Los Angeles,I understand now baby I am ready for good muffin - m4w,2015-08-15T14:23:00,/lac/mis/5174493580.html
5174500000,m4w,Los Angeles,boba - m4w,2015-08-15T14:22:00,/sfv/mis/5174469263.html
5147400000,m4w,Los Angeles,sexbery .discreted...m4w..37 - m4w,2015-08-15T13:27:00,/lac/mis/5147351701.html
5174300000,m4w,Los Angeles,Lovely older woman at target - m4w,2015-08-15T12:28:00,/ant/mis/5174321665.html
5139100000,m4w,Los Angeles,LADY IN RED SUV AT THE PARK - m4w,2015-08-15T12:18:00,/sgv/mis/5139149515.html
5130400000,m4w,Los Angeles,Pregnant girl at bus stop - m4w,2015-08-15T11:34:00,/sfv/mis/5130362644.html
5170400000,m4w,Los Angeles,EARN YOUR MEDS & STOP SPENDING YOUR $ NOW! - m4w,2015-08-15T11:09:00,/lgb/mis/5170406571.html
5170400000,m4w,Los Angeles,EARN YOUR MEDS & STOP SPENDING YOUR $ NOW! - m4w,2015-08-15T11:09:00,/lgb/mis/5170406085.html
5165200000,m4w,Los Angeles,Jessica at cleaners - m4w,2015-08-15T11:08:00,/sfv/mis/5165199794.html
5174200000,m4w,Los Angeles,pretty blonde with kickstart sportster - m4w,2015-08-15T10:54:00,/ant/mis/5174151316.html
5174100000,m4w,Los Angeles,pretty lady at the dodger gm - m4w,2015-08-15T10:06:00,/lac/mis/5174063364.html
5173800000,m4w,Los Angeles,!!!!! TO THE BEAUTIFUL BURNETTE!!!! - m4w,2015-08-15T08:04:00,/sfv/mis/5173839307.html
5173700000,m4w,Los Angeles,Sanrio clerk at Santa Anita - m4w,2015-08-15T05:46:00,/sgv/mis/5173652591.html
5173600000,m4w,Los Angeles,Pool hustler - m4w,2015-08-15T02:15:00,/ant/mis/5173550727.html
5173500000,m4w,Los Angeles,Haunted Hotel Elevator Ride - m4w,2015-08-15T01:08:00,/lgb/mis/5173531695.html
5173500000,m4w,Los Angeles,Green dress New Hampshire godess - m4w,2015-08-14T23:45:00,/lac/mis/5173507219.html
5173500000,m4w,Los Angeles,Tavern 101 - m4w,2015-08-14T23:36:00,/sfv/mis/5173503927.html
5173500000,m4w,Los Angeles,Cause I Know What It Means to Walk Along The Lonely Street of Drea - m4w,2015-08-14T22:34:00,/lac/mis/5173475282.html
5173400000,m4w,Los Angeles,Friday night at LA Fitness - m4w,2015-08-14T21:48:00,/wst/mis/5173448711.html
5173400000,m4w,Los Angeles,Holy Guacamole - m4w,2015-08-14T21:37:00,/wst/mis/5173437833.html
5173400000,m4w,Los Angeles,at my job then at albertsons - m4w,2015-08-14T21:12:00,/ant/mis/5173424710.html
5173500000,m4w,Los Angeles,Cause I Know What It Means to Walk Along The Lonely Street of Drea - m4w,2015-08-14T22:34:00,/lac/mis/5173475282.html
5173400000,m4w,Los Angeles,Friday night at LA Fitness - m4w,2015-08-14T21:48:00,/wst/mis/5173448711.html
5173400000,m4w,Los Angeles,Holy Guacamole - m4w,2015-08-14T21:37:00,/wst/mis/5173437833.html
5173400000,m4w,Los Angeles,at my job then at albertsons - m4w,2015-08-14T21:12:00,/ant/mis/5173424710.html
5173400000,m4w,Los Angeles,Postmates delivering Pink tacos - m4w,2015-08-14T20:41:00,/lac/mis/5173402202.html
5173400000,m4w,Los Angeles,Two Beautiful Girls in White Chevy - m4w,2015-08-14T19:52:00,/wst/mis/5173361464.html
5173000000,m4w,Los Angeles,Malthus? - m4w,2015-08-14T17:18:00,/wst/mis/5173034999.html
5173100000,m4w,Los Angeles,Bennys on Friday afternoon - m4w,2015-08-14T16:03:00,/wst/mis/5173101958.html
5173000000,m4w,Los Angeles,You Said You Understood... - m4w,2015-08-14T15:38:00,/lac/mis/5173049227.html
5173000000,m4w,Los Angeles,Under you - m4w,2015-08-14T15:09:00,/sfv/mis/5172954677.html
5162400000,m4w,Los Angeles,Cutest girl ever in line at Whole Foods - m4w,2015-08-14T15:06:00,/wst/mis/5162430954.html
5172900000,m4w,Los Angeles,red motorcycle jacket - m4w,2015-08-14T13:35:00,/wst/mis/5172871285.html
5172700000,m4w,Los Angeles,Bra less blonde Bristol Farms Sunset - m4w,2015-08-14T12:10:00,/lac/mis/5172719497.html
5172600000,m4w,Los Angeles,I'm looking for Women - m4w,2015-08-14T12:09:00,/sgv/mis/5172635918.html
5172300000,m4w,Los Angeles,"To my neighbor, two doors away, you know who you are. - m4w",2015-08-14T09:01:00,/ant/mis/5172324572.html
5172100000,m4w,Los Angeles,24 Hour Fitness - Via Princessa - m4w,2015-08-14T06:26:00,/sfv/mis/5172084770.html
5124100000,m4w,Los Angeles,Co-woker - m4w,2015-08-14T05:33:00,/sgv/mis/5124133905.html
5172000000,m4w,Los Angeles,Kat good ole boys - m4w,2015-08-14T03:13:00,/sfv/mis/5171950470.html
5171900000,m4w,Los Angeles,Sophia -- Uber Carpool - m4w,2015-08-14T02:10:00,/wst/mis/5171934027.html
5171900000,m4w,Los Angeles,AMPM SEXY MATURE BBW - m4w,2015-08-13T23:31:00,/wst/mis/5171889636.html
5171900000,m4w,Los Angeles,White girl wearing a black dress on the 167 Metro NoHo after 4 - m4w,2015-08-13T23:04:00,/sfv/mis/5171878492.html
5171900000,m4w,Los Angeles,I apologize - m4w,2015-08-13T22:22:00,/sfv/mis/5171857919.html
5171800000,m4w,Los Angeles,Pink Polo tennis dress at Ralph's 3rd St. - m4w,2015-08-13T21:06:00,/wst/mis/5171809861.html
5171800000,m4w,Los Angeles,Olvera St. Cielito Lindo. you were eating before your bus. - m4w,2015-08-13T20:47:00,/lac/mis/5171795296.html
5171800000,m4w,Los Angeles,"SABINA ON HORN AVE, West Holly, IN THE 80's - m4w",2015-08-13T20:44:00,/wst/mis/5171793225.html
5171800000,m4w,Los Angeles,My last apology - m4w,2015-08-13T20:37:00,/sfv/mis/5171781385.html
5171700000,m4w,Los Angeles,YOU PASSED ME BY... LOCKED EYES - m4w,2015-08-13T20:18:00,/lac/mis/5171748654.html
5171700000,m4w,Los Angeles,* Brenda 48 Hispanic - Saw you on Tinder... Now dying to find you! * - m4w,2015-08-13T19:18:00,/wst/mis/5171714025.html
5171600000,m4w,Los Angeles,blonde at horse ranch .malibu - m4w,2015-08-13T17:57:00,/wst/mis/5171605056.html
5171500000,m4w,Los Angeles,Ladies on POF - m4w,2015-08-13T16:56:00,/sfv/mis/5171549278.html
5171500000,m4w,Los Angeles,We just finished a French class at UCLA - m4w,2015-08-13T16:12:00,/wst/mis/5171492098.html
5171400000,m4w,Los Angeles,You had your dog at K Mart - m4w,2015-08-13T15:41:00,/lac/mis/5171448666.html
5171400000,m4w,Los Angeles,In line at Vons on Sunset and Virgil - m4w,2015-08-13T15:38:00,/lac/mis/5171443879.html
5171400000,m4w,Los Angeles,Grey Rav 4 - m4w,2015-08-13T14:57:00,/lgb/mis/5171382787.html
5171200000,m4w,Los Angeles,Coffee Bean Rebecca - m4w,2015-08-13T13:17:00,/sfv/mis/5171201567.html
5171200000,m4w,Los Angeles,Asian woman at Chipotle off Rosecrans Ave - m4w,2015-08-13T13:01:00,/wst/mis/5171190199.html
5171200000,m4w,Los Angeles,Mcdonalds near bur airport hwood way - m4w,2015-08-13T12:41:00,/sfv/mis/5171152580.html
5171100000,m4w,Los Angeles,Home Depot - m4w,2015-08-13T11:55:00,/sgv/mis/5171072231.html
5170800000,m4w,Los Angeles,guess who - m4w,2015-08-13T09:36:00,/sfv/mis/5170802221.html
5163300000,m4w,Los Angeles,GLOBAL LEADERSHIP SUMMIT - m4w,2015-08-13T09:05:00,/sfv/mis/5163313262.html
5170600000,m4w,Los Angeles,to a T - m4w,2015-08-13T08:11:00,/lac/mis/5170606076.html
5170400000,m4w,Los Angeles,Apartments on 4TH St - m4w,2015-08-13T03:48:00,/lgb/mis/5170356184.html
5165100000,m4w,Los Angeles,MENCHIE WEST COVINA - m4w,2015-08-12T23:25:00,/sgv/mis/5165131741.html
5163700000,m4w,Los Angeles,covina - m4w,2015-08-12T23:17:00,/sgv/mis/5163747797.html
5170300000,m4w,Los Angeles,Cute blonde at Busbys West Santa Monica - m4w,2015-08-12T22:40:00,/wst/mis/5170262583.html
5170200000,m4w,Los Angeles,Cerritos Mall- Cute girl with glasses - m4w,2015-08-12T22:13:00,/lgb/mis/5170248386.html
5170200000,m4w,Los Angeles,Aug 9th 2pm - Asian girl at Spirit Airlines Terminal in the Airport - m4w,2015-08-12T21:53:00,/wst/mis/5170236833.html
5170200000,m4w,Los Angeles,The tour ended and you left - m4w,2015-08-12T21:27:00,/lac/mis/5170219934.html
5170100000,m4w,Los Angeles,Flirty girl at Starbucks - m4w,2015-08-12T19:24:00,/sfv/mis/5170114952.html
5170100000,m4w,Los Angeles,La Cienega and the 10 freeway area. Ebony and Ivory - m4w,2015-08-12T19:12:00,/wst/mis/5170101571.html
5170100000,m4w,Los Angeles,Left at a place to call home - m4w,2015-08-12T18:27:00,/lac/mis/5170051087.html
5170000000,m4w,Los Angeles,Alma little company of Mary - m4w,2015-08-12T18:22:00,/wst/mis/5170044899.html
5165900000,m4w,Los Angeles,GLOBAL LEADERSHIP SUMMIT - m4w,2015-08-12T15:42:00,/sfv/mis/5165904274.html
5169700000,m4w,Los Angeles,Gorgeous cashier Bristol farms Wilshire - m4w,2015-08-12T13:56:00,/wst/mis/5169664670.html
5169500000,m4w,Los Angeles,Cute Redhair at Haggen / Vons in calabasas - m4w,2015-08-12T12:37:00,/sfv/mis/5169522252.html
5169500000,m4w,Los Angeles,ISO Tanya Taylor who used to live on Thurman Ave. - m4w,2015-08-12T12:08:00,/lac/mis/5169465863.html
5169400000,m4w,Los Angeles,Grass fed milk vs Grain fed milk - m4w,2015-08-12T11:28:00,/wst/mis/5169388150.html
5169400000,m4w,Los Angeles,Ladies on POF - m4w,2015-08-12T11:18:00,/sfv/mis/5169367851.html
5169100000,m4w,Los Angeles,Black bmw with your bf - m4w,2015-08-12T08:41:00,/sfv/mis/5169055256.html
5169000000,m4w,Los Angeles,Evolve has found a right TD formula - m4w,2015-08-12T08:31:00,/wst/mis/5169035050.html
5169000000,m4w,Los Angeles,Everything stops for dog petting - m4w,2015-08-12T08:18:00,/wst/mis/5168972219.html
5168600000,m4w,Los Angeles,You work in burbank mall - m4w,2015-08-12T00:26:00,/sfv/mis/5168638144.html
5168600000,m4w,Los Angeles,loan kiosk - m4w,2015-08-11T22:53:00,/sfv/mis/5168604780.html
5168500000,m4w,Los Angeles,You Claimed To Be Marilyn Monroe - m4w,2015-08-11T20:20:00,/lac/mis/5168491813.html
5168400000,m4w,Los Angeles,busy bee - m4w,2015-08-11T19:19:00,/sgv/mis/5168417460.html
5168400000,m4w,Los Angeles,Tall Gorgeous Blond - m4w,2015-08-11T19:08:00,/lac/mis/5168426964.html
5168400000,m4w,Los Angeles,Nightmares - m4w,2015-08-11T18:27:00,/wst/mis/5168366073.html
5168300000,m4w,Los Angeles,Seeking a down to earth girl - m4w,2015-08-11T17:04:00,/lac/mis/5168267817.html
5168200000,m4w,Los Angeles,There once was a day... - m4w,2015-08-11T16:22:00,/lgb/mis/5168207847.html
5168200000,m4w,Los Angeles,Beautiful white chick in Santa clarita - m4w,2015-08-11T16:16:00,/ant/mis/5168190953.html
5168100000,m4w,Los Angeles,Sigh - m4w,2015-08-11T15:46:00,/lac/mis/5168144384.html
5168100000,m4w,Los Angeles,El Jato - m4w,2015-08-11T15:32:00,/lac/mis/5168131107.html
5168100000,m4w,Los Angeles,Boardners Blue Monday - Girl With Black Hair and Square Frame Glasses - m4w,2015-08-11T15:20:00,/lac/mis/5168113175.html
5121300000,m4w,Los Angeles,ruth i miss you your friend don - m4w,2015-08-11T15:08:00,/lac/mis/5121347893.html
5167900000,m4w,Los Angeles,In line at Surfas - m4w,2015-08-11T12:54:00,/wst/mis/5167850374.html
5167800000,m4w,Los Angeles,well i guess this is good by .it would of worked you know . - m4w,2015-08-11T12:46:00,/sfv/mis/5167786436.html
5167800000,m4w,Los Angeles,Got sum eXtra Time in your Day !!! - m4w,2015-08-11T12:11:00,/sgv/mis/5167767155.html
5167700000,m4w,Los Angeles,LAX Aug. 8th--You were trying to find your Gate - m4w,2015-08-11T11:16:00,/wst/mis/5167655975.html
5167500000,m4w,Los Angeles,Short mom with the huge booty - m4w,2015-08-11T10:14:00,/sgv/mis/5167526989.html
5167200000,m4w,Los Angeles,Dreaming of you. - m4w,2015-08-11T07:59:00,/sfv/mis/5167233170.html
5154900000,m4w,Los Angeles,Lost connection. - m4w,2015-08-11T07:50:00,/sfv/mis/5154926470.html
5167200000,m4w,Los Angeles,Pie Hole 8/5 - m4w,2015-08-11T07:09:00,/lac/mis/5167160595.html
5167100000,m4w,Los Angeles,Jessica Rodriguez aka trouble - m4w,2015-08-11T06:07:00,/lac/mis/5167057842.html
5167000000,m4w,Los Angeles,GOOD TIMES at DAVEY WAYNE'S - m4w,2015-08-11T05:04:00,/lac/mis/5167014820.html
5166900000,m4w,Los Angeles,Redhead in Subway Restaurant - m4w,2015-08-10T23:28:00,/lac/mis/5166897086.html
5166900000,m4w,Los Angeles,AA/USAirways flight attendant to LAX today - m4w,2015-08-10T23:13:00,/lac/mis/5166890835.html
5166900000,m4w,Los Angeles,RE: Does anyone know this woman - m4w,2015-08-10T23:04:00,/wst/mis/5166886575.html
5166900000,m4w,Los Angeles,I15 vegas to montabello - m4w,2015-08-10T22:13:00,/lac/mis/5166859743.html
5163600000,m4w,Los Angeles,Guinness World Records/ Wax Museum Hollywood Blvd. - m4w,2015-08-10T19:06:00,/lac/mis/5163566224.html
5166700000,m4w,Los Angeles,Crowne Plaza restaurant - m4w,2015-08-10T18:47:00,/lac/mis/5166669264.html
5166600000,m4w,Los Angeles,Does anyone know this woman - m4w,2015-08-10T18:11:00,/wst/mis/5166623461.html
5166600000,m4w,Los Angeles,flappy jacks - m4w,2015-08-10T17:56:00,/sgv/mis/5166591224.html
